TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2022-04-01 00:00:27.994,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:01:28.036,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:02:28.077,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:03:28.112,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:04:28.158,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:05:28.194,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:06:28.233,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,
2022-04-01 00:07:28.268,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,
2022-04-01 00:08:28.301,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:09:28.350,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:10:28.391,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:11:28.430,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:12:28.465,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:13:28.497,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:14:28.533,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:15:28.575,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:16:28.612,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:17:28.667,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:18:28.714,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:19:28.748,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,
2022-04-01 00:20:28.789,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,
2022-04-01 00:21:28.826,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:22:28.864,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:23:28.906,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:24:28.949,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:25:29.000,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:26:29.045,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:27:29.081,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:28:29.126,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:29:29.167,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:30:29.200,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:31:29.239,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:32:29.279,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:33:29.324,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:34:29.380,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,
2022-04-01 00:35:29.431,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:36:29.473,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:37:29.516,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:38:29.565,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:39:29.612,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:40:29.654,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:41:29.708,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:42:29.750,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:43:29.802,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:44:29.842,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:45:29.889,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:46:29.947,,,,,,,0.0,0.0,,,,,,
2022-04-01 00:47:29.998,,,,,,,0.0,0.0,,,,,,
