TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2019-11-01 00:00:51.821,340.0,,,,,,7.26725388,0.06882592,,,,,,168.05787659
2019-11-01 00:01:51.811,338.0,,,,,,7.18751287,0.07092194,,,,,,
2019-11-01 00:02:51.842,338.0,,,279.98242188,,,6.95337439,0.06839792,29.68504333,145.23738098,,156.24386597,189.7865448,168.74214172
2019-11-01 00:03:51.822,340.0,,,,,,6.96517849,0.07200459,,,,,,
2019-11-01 00:04:51.845,,,,,,,7.44437981,0.0629659,,,,,,168.69326782
2019-11-01 00:05:51.849,339.0,,,,,,7.07753563,0.06843568,29.76955414,,,,,335.31344604
2019-11-01 00:06:51.826,337.0,,,,,,7.33712769,0.06068735,,,,,,323.82745361
2019-11-01 00:07:51.837,,,,,,,7.11726952,0.06850491,,,,,,
2019-11-01 00:08:51.897,,,,,,,6.7090106,0.06971974,,,,,,
2019-11-01 00:09:51.874,,,,279.98242188,,,7.2819171,0.07049394,,,,,,
2019-11-01 00:10:51.879,338.0,,,,,,6.6081996,0.06397299,,,,,,
2019-11-01 00:11:51.914,341.0,,,,,,6.47879314,0.07294243,,,,155.34542847,186.17446899,332.08758545
2019-11-01 00:12:51.940,340.0,,,279.98242188,,,6.95795345,0.06134195,29.93814087,143.31091309,,155.41712952,185.69285583,167.03146362
2019-11-01 00:13:51.942,333.0,,,,,,6.62310648,0.07009739,,143.07011414,,,,
2019-11-01 00:14:51.940,336.0,,,,,,7.63302994,0.06557175,,,,,,167.56910706
2019-11-01 00:15:51.890,342.0,,,,,,7.12049198,0.06224205,,,,,,
2019-11-01 00:16:52.005,337.0,,,,,,7.39522505,0.07461673,,,,,,
2019-11-01 00:17:51.922,,,,,,,7.4349947,0.07137514,,,,,,
2019-11-01 00:18:51.921,334.0,,,,,,6.78277683,0.07119261,,,,,,
2019-11-01 00:19:51.919,,,,,,,7.17111921,0.06622636,29.98926926,,,,,
2019-11-01 00:20:51.972,,,,,,,7.2486043,0.06324285,,,,,,
2019-11-01 00:21:51.946,,,,,,,7.41809177,0.0628526,,,,,,168.54663086
2019-11-01 00:22:51.950,339.0,,,279.98242188,,,7.10660982,0.06662919,29.93125534,142.58848572,,156.1675415,189.7865448,168.93765259
2019-11-01 00:23:51.956,336.0,,,279.98242188,,,6.35715532,0.07000928,,,,,,
2019-11-01 00:24:52.011,341.0,,,,,,6.74835873,0.06372752,,,,,,
2019-11-01 00:25:52.007,,,,,,,6.77259827,0.06557804,,,,156.13723755,187.86010742,
2019-11-01 00:26:52.018,334.0,,,,,,7.13243246,0.06491084,30.07616043,,,,,169.52416992
2019-11-01 00:27:51.987,343.0,,,,,,6.88267183,0.06297219,,143.55171204,,,,
2019-11-01 00:28:52.027,334.0,,,,,,7.64989185,0.06211616,,,,,,
2019-11-01 00:29:51.984,337.0,,,,,,7.10097075,0.06638372,30.21728706,,,,,169.08428955
2019-11-01 00:30:52.039,337.0,,,,,,6.92600155,0.07432719,,,,,,323.97406006
2019-11-01 00:31:52.042,340.0,,,,,,7.27579832,0.06125383,30.3209343,,,,,
2019-11-01 00:32:52.047,330.0,,,279.98242188,,,6.7081995,0.060744,30.32883453,144.51496887,,155.64544678,187.13769531,330.13253784
2019-11-01 00:33:52.039,340.0,,,,,,6.42107821,0.06824056,,,,,,
2019-11-01 00:34:52.086,,,,,,,7.50680208,0.06178256,,,,,,333.01626587
2019-11-01 00:35:52.029,340.0,,,,,,6.84012318,0.07916755,,,,,,335.11795044
2019-11-01 00:36:52.041,337.0,,,,,,6.5289793,0.07511399,,,,,,166.29830933
2019-11-01 00:37:52.059,,,,279.98242188,,,6.84648657,0.09490971,,,,,,
2019-11-01 00:38:52.067,,,,,,,7.03806686,0.06276448,,,,,,
2019-11-01 00:39:52.052,336.0,,,,,,7.40436125,0.06655996,,,,156.05403137,188.10090637,
2019-11-01 00:40:52.066,,,,,,,7.01847649,0.07223747,,,,,,167.42247009
2019-11-01 00:41:52.063,343.0,,,,,,6.94683409,0.06515633,,145.47817993,,,,
2019-11-01 00:42:52.142,338.0,,,279.98242188,,,6.78244877,0.06758594,30.38697624,145.23738098,,156.1645813,187.13769531,167.91125488
2019-11-01 00:43:52.116,339.0,,,,,,7.20480776,0.06601866,,,,,,
2019-11-01 00:44:52.113,333.0,,,,,,7.41208315,0.06924136,,,,,,
2019-11-01 00:45:52.133,337.0,,,,,,7.49505091,0.07180946,30.4684124,,,,,168.64439392
2019-11-01 00:46:52.120,,,,,,,7.11773205,0.06746635,,,,,,
2019-11-01 00:47:52.127,,,,,,,6.76422024,0.06406111,,,,,,
2019-11-01 00:48:52.134,,,,,,,7.15544701,0.06901477,,,,,,
2019-11-01 00:49:52.109,338.0,,,,,,6.73496914,0.06078176,,,,,,
2019-11-01 00:50:52.094,341.0,,,,,,7.19854021,0.06448283,,,,,,
2019-11-01 00:51:52.101,340.0,,,280.00262451,,,6.88852835,0.07333899,,,,,,
2019-11-01 00:52:52.106,343.0,,,279.98242188,,,7.16338491,0.08138943,30.45746422,144.0333252,,156.03822327,191.47219849,169.27978516
2019-11-01 00:53:52.156,338.0,,,,,,7.15082693,0.05792412,,,,156.22029114,188.82333374,169.47529602
2019-11-01 00:54:52.151,,,,,,,7.50836086,0.06301625,,,,,,323.87631226
2019-11-01 00:55:52.181,,,,,,,7.22786665,0.06980157,,142.34768677,,,,
2019-11-01 00:56:52.165,,,,,,,7.38569832,0.06079435,30.47862053,,,,,328.56845093
2019-11-01 00:57:52.177,,,,,,,7.46369076,0.065855,,,,,,
2019-11-01 00:58:52.175,,,,,,,7.02992535,0.06618231,,,,,,330.76794434
2019-11-01 00:59:52.184,,,,,,,7.16550064,0.07707153,,,,,,332.72299194
2019-11-01 01:00:52.205,,,,,,,7.11770344,0.0650808,30.78729439,,,,,167.86238098
2019-11-01 01:01:52.153,337.0,,,,,,6.59256983,0.05645126,,,,,,
2019-11-01 01:02:52.151,340.0,,,279.98242188,,,6.27485228,0.0669502,30.92121696,145.95977783,,156.59791565,186.65606689,168.35113525
2019-11-01 01:03:52.209,,,,,,,7.16421604,0.05996349,,,,,,
2019-11-01 01:04:52.196,338.0,,,,,,6.61974049,0.06399187,,,,,,
