TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2019-06-01 00:00:22.611,,,,,,,0.80841506,-0.07361513,,,,,,
2019-06-01 00:01:22.618,,,,,,,0.49567145,-0.07361513,,,,,,
2019-06-01 00:02:22.645,,,,,,,1.43199468,-0.07360883,,,,,,
2019-06-01 00:03:22.638,0.0,,,0.0,,,2.04101777,-0.07361513,12.36095142,137.77235413,,145.53111267,166.90994263,161.94828796
2019-06-01 00:04:22.673,,,,,,,0.18382393,-0.07361513,,,,,,
2019-06-01 00:05:22.663,,,,,,,0.37159526,-0.07361513,,,,,,
2019-06-01 00:06:22.672,,,,,,,0.20160384,-0.07361513,,,,,,
2019-06-01 00:07:22.670,,,,,,,0.03716933,-0.07361513,,,,,,
2019-06-01 00:08:22.677,,,,,,,1.934e-05,-0.07361513,,138.01315308,,,,
2019-06-01 00:09:22.701,,,,,,,0.28738523,-0.07361513,,,,,,
2019-06-01 00:10:22.705,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 00:11:22.717,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:12:22.728,0.0,,,0.0,,,0.0,-0.07361513,12.32651043,136.80914307,,144.18612671,165.46510315,161.60617065
2019-06-01 00:13:22.751,,,,,,,0.0,-0.07360883,12.30971432,,,144.13027954,,
2019-06-01 00:14:22.758,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:15:22.771,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:16:22.782,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:17:22.793,,,,,,,0.0,-0.07361513,,,,,166.90994263,
2019-06-01 00:18:22.805,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:19:22.819,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:20:22.831,,,,,,,0.0,-0.07362142,12.22334957,,,,,
2019-06-01 00:21:22.829,,,,,,,0.0,-0.07362142,12.06151104,,,,,
2019-06-01 00:22:22.854,0.0,,,0.0,,,0.0,-0.07361513,12.0566206,136.0867157,,143.99267578,166.18751526,161.41065979
2019-06-01 00:23:22.849,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:24:22.873,0.0,,,0.0,,,0.0,-0.07362142,,,,,,
2019-06-01 00:25:22.893,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:26:22.909,,,,,,,0.0,-0.07359625,,,,,,
2019-06-01 00:27:22.913,,,,,,,0.0,-0.07362142,,,,143.85191345,,
2019-06-01 00:28:22.923,,,,,,,0.0,-0.0736466,,,,,,
2019-06-01 00:29:22.923,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:30:22.932,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:31:22.946,,,,,,,0.0,-0.07361513,,,,,166.42831421,
2019-06-01 00:32:22.950,0.0,,,0.0,,,0.0,-0.07362142,12.14924717,136.0867157,,143.67276001,166.42831421,160.97076416
2019-06-01 00:33:22.961,,,,,,,0.0,-0.07361513,12.148839,,,,,
2019-06-01 00:34:22.969,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:35:22.990,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 00:36:23.003,,,,,,,0.0,-0.07362142,,135.36430359,,,,
2019-06-01 00:37:23.012,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:38:23.034,0.0,,,0.0,,,0.0,-0.07362142,,,,,,
2019-06-01 00:39:23.051,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:40:23.056,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:41:23.057,,,,,,,0.0,-0.07362772,,,,143.52333069,,
2019-06-01 00:42:23.087,0.0,,,0.0,,,0.0,-0.07362142,12.16590309,136.0867157,,143.5620575,165.7059021,160.7752533
2019-06-01 00:43:23.091,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:44:23.120,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:45:23.142,,,,,,,0.0,-0.07362142,,,,,166.18751526,
2019-06-01 00:46:23.127,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:47:23.204,,,,,,,0.0,-0.07362142,12.13119888,,,,,
2019-06-01 00:48:23.132,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:49:23.147,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:50:23.163,,,,,,,0.0,-0.07362142,,136.0867157,,,,
2019-06-01 00:51:23.162,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:52:23.179,0.0,,,0.0,,,0.0,-0.07362142,12.19212437,134.88269043,,143.53912354,165.7059021,160.43313599
2019-06-01 00:53:23.194,,,,,,,0.0,-0.07361513,12.20763302,,,,,
2019-06-01 00:54:23.214,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 00:55:23.223,,,,,,,0.0,-0.07362142,,,,143.49223328,,
2019-06-01 00:56:23.216,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 00:57:23.237,,,,,,,0.0,-0.07362142,12.39293289,,,,,
2019-06-01 00:58:23.243,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 00:59:23.247,,,,,,,0.0,-0.07362142,,,,,165.2243042,
2019-06-01 01:00:23.252,,,,,,,0.0,-0.07361513,12.4797039,,,,,
2019-06-01 01:01:23.268,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:02:23.299,0.0,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:03:23.280,,,,0.0,,,0.0,-0.07361513,12.71115494,134.16027832,,143.57000732,164.50187683,160.09100342
2019-06-01 01:04:23.292,,,,,,,0.0,-0.07362142,,134.16027832,,,,
2019-06-01 01:05:23.313,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:06:23.314,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 01:07:23.326,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:08:23.310,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:09:23.332,,,,,,,0.0,-0.07362142,,,,143.50370789,,
2019-06-01 01:10:23.352,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:11:23.363,,,,,,,0.0,-0.07361513,13.30787086,,,,,
2019-06-01 01:12:23.362,0.0,,,0.0,,,0.0,-0.07361513,13.32966709,134.16027832,,143.55867004,165.46510315,160.09100342
2019-06-01 01:13:23.399,,,,,,,0.0,-0.07361513,,,,,164.98350525,
2019-06-01 01:14:23.398,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:15:23.408,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:16:23.429,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 01:17:23.421,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:18:23.435,,,,,,,0.0,-0.07360883,,136.0867157,,,,
2019-06-01 01:19:23.445,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:20:23.437,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 01:21:23.459,,,,,,,0.0,-0.07362142,13.54145813,,,,,
2019-06-01 01:22:23.489,0.0,,,0.0,,,0.0,-0.07361513,13.65860844,134.16027832,,143.35772705,164.98350525,160.38424683
2019-06-01 01:23:23.509,,,,,,,0.0,-0.07361513,13.75325584,,,143.38388062,,
2019-06-01 01:24:23.533,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:25:23.527,,,,,,,0.0,-0.07361513,13.8388319,,,,,
2019-06-01 01:26:23.531,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:27:23.546,,,,,,,0.0,-0.07362142,,,,,164.98350525,
2019-06-01 01:28:23.534,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:29:23.557,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:30:23.562,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:31:23.570,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:32:23.582,0.0,,,0.0,,,0.0,-0.07361513,14.80388451,133.19702148,,143.45658875,163.77946472,159.65110779
2019-06-01 01:33:23.607,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 01:34:23.619,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 01:35:23.628,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:36:23.622,,,,,,,0.0,-0.07361513,15.1907444,,,,,
2019-06-01 01:37:23.662,,,,,,,0.0,-0.07362142,,,,143.42166138,,
2019-06-01 01:38:23.676,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 01:39:23.661,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:40:23.676,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:41:23.706,,,,,,,0.0,-0.07361513,,,,,166.18751526,
2019-06-01 01:42:23.715,0.0,,,0.0,,,0.0,-0.07360254,15.11121559,134.88269043,,143.24021912,166.42831421,160.62863159
2019-06-01 01:43:23.746,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 01:44:23.723,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:45:23.749,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:46:23.762,,,,,,,0.0,-0.07361513,15.13187408,134.88269043,,,,
2019-06-01 01:47:23.769,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:48:23.806,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 01:49:23.803,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:50:23.787,,,,,,,0.0,-0.0736403,,,,,,
2019-06-01 01:51:23.818,,,,,,,0.0,-0.07361513,15.28519249,,,143.22247314,,
2019-06-01 01:52:23.813,0.0,,,0.0,,,0.0,-0.07361513,15.2364645,134.16027832,,143.27163696,166.42831421,161.26403809
2019-06-01 01:53:23.832,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:54:23.852,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:55:23.886,,,,,,,0.0,-0.07360883,15.16411114,,,,165.2243042,
2019-06-01 01:56:23.896,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 01:57:23.884,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 01:58:23.881,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 01:59:23.893,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 02:00:23.893,,,,,,,0.0,-0.07360883,,134.16027832,,,,
2019-06-01 02:01:23.907,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:02:23.918,0.0,,,0.0,,,0.0,-0.07360883,,,,,,
2019-06-01 02:03:23.974,0.0,,,0.0,,,0.0,-0.07361513,15.15299511,134.64187622,,143.18861389,165.2243042,161.36178589
2019-06-01 02:04:23.918,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 02:05:23.930,,,,,,,0.0,-0.07360883,,,,143.14810181,,161.21516418
2019-06-01 02:06:23.966,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:07:23.959,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:08:23.977,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 02:09:23.988,,,,,,,0.0,-0.07360883,15.1882782,,,,165.2243042,
2019-06-01 02:10:24.028,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:11:24.011,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 02:12:24.021,0.0,,,0.0,,,0.0,-0.07360883,15.21156883,136.32751465,,143.21234131,164.74267578,161.11738586
2019-06-01 02:13:24.028,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 02:14:24.040,,,,,,,0.0,-0.07361513,,136.56834412,,,,
2019-06-01 02:15:24.044,,,,,,,0.0,-0.07360883,15.11132145,,,,,
2019-06-01 02:16:24.066,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 02:17:24.071,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:18:24.087,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:19:24.138,,,,,,,0.0,-0.07357736,,,,143.034729,,
2019-06-01 02:20:24.123,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:21:24.133,,,,,,,0.0,-0.07361513,14.92020321,,,,,
2019-06-01 02:22:24.115,0.0,,,0.0,,,0.0,-0.07361513,14.92005157,135.12350464,,143.05979919,165.2243042,160.7752533
2019-06-01 02:23:24.144,,,,,,,0.0,-0.07361513,,,,,165.2243042,
2019-06-01 02:24:24.179,,,,,,,0.0,-0.07360254,,,,,,
2019-06-01 02:25:24.139,,,,,,,0.0,-0.07361513,14.99040699,,,,,
2019-06-01 02:26:24.155,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:27:24.169,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:28:24.217,,,,,,,0.0,-0.07361513,,133.91947937,,,,
2019-06-01 02:29:24.180,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:30:24.204,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 02:31:24.192,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 02:32:24.245,0.0,,,0.0,,,0.0,-0.07361513,15.23808289,134.88269043,,143.06974792,165.2243042,160.43313599
2019-06-01 02:33:24.243,,,,,,,0.0,-0.07361513,,,,142.96646118,,
2019-06-01 02:34:24.255,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:35:24.248,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 02:36:24.280,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 02:37:24.281,,,,,,,0.0,-0.07361513,,,,,163.05703735,
2019-06-01 02:38:24.267,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:39:24.280,,,,,,,0.0,-0.07360883,15.4023571,,,,,
2019-06-01 02:40:24.324,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:41:24.333,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:42:24.313,0.0,,,0.0,,,0.0,-0.07361513,15.45275116,133.43786621,,142.85969543,164.74267578,160.33537292
2019-06-01 02:43:24.335,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:44:24.343,0.0,,,0.0,,,0.0,-0.07362142,,,,,,
2019-06-01 02:45:24.356,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:46:24.393,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:47:24.396,,,,,,,0.0,-0.07362772,,,,143.23674011,,
2019-06-01 02:48:24.404,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:49:24.380,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 02:50:24.390,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 02:51:24.398,,,,,,,0.0,-0.07361513,15.47579575,,,,164.50187683,
2019-06-01 02:52:24.391,0.0,,,0.0,,,0.0,-0.07361513,15.54827499,134.40107727,,142.99191284,164.50187683,160.53088379
2019-06-01 02:53:24.421,,,,,,,0.0,-0.07363401,,,,,,
2019-06-01 02:54:24.424,,,,,,,0.0,-0.07361513,15.61124802,,,,,
2019-06-01 02:55:24.442,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 02:56:24.602,,,,,,,0.0,-0.07361513,,134.16027832,,,,
2019-06-01 02:57:24.470,,,,,,,0.0,-0.07361513,15.68341732,,,,,
2019-06-01 02:58:24.461,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 02:59:24.522,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 03:00:24.484,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:01:24.512,,,,,,,0.0,-0.07361513,,,,143.03875732,,
2019-06-01 03:02:24.517,,,,,,,0.0,-0.07361513,15.85141563,,,,,
2019-06-01 03:03:24.528,0.0,,,0.0,,,0.0,-0.07361513,15.84508419,134.40107727,,143.03657532,164.26107788,160.67750549
2019-06-01 03:04:24.546,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:05:24.587,,,,,,,0.0,-0.07361513,,,,,164.98350525,
2019-06-01 03:06:24.631,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 03:07:24.603,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 03:08:24.644,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:09:24.646,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:10:24.649,,,,,,,0.0,-0.07361513,,134.88269043,,,,
2019-06-01 03:11:24.629,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:12:24.651,0.0,,,0.0,,,0.0,-0.07362142,15.87503529,135.12350464,,142.89646912,164.98350525,160.87301636
2019-06-01 03:13:24.638,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:14:24.656,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 03:15:24.663,,,,,,,0.0,-0.07361513,,,,142.99938965,,
2019-06-01 03:16:24.677,,,,,,,0.0,-0.07361513,15.81046581,,,,,
2019-06-01 03:17:24.676,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:18:24.683,,,,,,,0.0,-0.07360254,,,,,,
2019-06-01 03:19:24.710,,,,,,,0.0,-0.07361513,,,,,166.18751526,
2019-06-01 03:20:24.682,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:21:24.682,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:22:24.715,0.0,,,0.0,,,0.0,-0.07361513,15.78890705,134.88269043,,142.91142273,164.98350525,160.82414246
2019-06-01 03:23:24.721,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:24:24.703,,,,,,,0.0,-0.07361513,,134.88269043,,,,
2019-06-01 03:25:24.721,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:26:24.728,0.0,,,0.0,,,0.0,-0.07362772,,,,,,
2019-06-01 03:27:24.732,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:28:24.751,,,,,,,0.0,-0.07358366,15.86216545,,,,,
2019-06-01 03:29:24.756,,,,,,,0.0,-0.07361513,,,,142.84501648,,
2019-06-01 03:30:24.784,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:31:24.781,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:32:24.791,0.0,,,0.0,,,0.0,-0.07361513,15.92690468,134.40107727,,142.9641571,165.2243042,160.97076416
2019-06-01 03:33:24.792,,,,,,,0.0,-0.07361513,,,,,164.74267578,
2019-06-01 03:34:24.811,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:35:24.836,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:36:24.823,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:37:24.826,,,,,,,0.0,-0.07362142,15.95943451,,,,,
2019-06-01 03:38:24.838,,,,,,,0.0,-0.07361513,,133.91947937,,,,
2019-06-01 03:39:24.848,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:40:24.852,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 03:41:24.877,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 03:42:24.883,0.0,,,0.0,,,0.0,-0.07361513,16.18326187,133.19702148,,142.92829895,164.98350525,160.62863159
2019-06-01 03:43:24.896,,,,,,,0.0,-0.07361513,,,,142.91651917,,
2019-06-01 03:44:24.979,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:45:24.979,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:46:24.911,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 03:47:24.927,,,,,,,0.0,-0.07361513,,,,,164.98350525,
2019-06-01 03:48:24.935,,,,,,,0.0,-0.07361513,16.3120575,,,,,
2019-06-01 03:49:24.962,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:50:25.022,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:51:25.010,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 03:52:24.998,0.0,,,0.0,,,0.0,-0.07360883,16.39309311,134.88269043,,142.87548828,164.98350525,160.72637939
2019-06-01 03:53:25.038,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 03:54:24.999,0.0,,,0.0,,,0.0,-0.07362142,,,,,,
2019-06-01 03:55:25.021,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 03:56:25.014,,,,,,,0.0,-0.07360254,,,,,,
2019-06-01 03:57:25.803,,,,,,,0.0,-0.07362142,,,,142.98629761,,
2019-06-01 03:58:25.093,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 03:59:25.057,,,,,,,0.0,-0.07361513,16.5514946,,,,,
2019-06-01 04:00:25.077,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:01:25.109,,,,,,,0.0,-0.07360883,,,,,164.98350525,160.28649902
2019-06-01 04:02:25.572,,,,,,,0.0,-0.07362142,16.81443024,,,,,
2019-06-01 04:03:25.104,0.0,,,0.0,,,0.0,-0.07360254,16.81712341,134.16027832,,142.93191528,166.18751526,160.43313599
2019-06-01 04:04:25.121,,,,,,,0.0,-0.07363401,,,,,,
2019-06-01 04:05:25.112,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 04:06:25.137,,,,,,,0.0,-0.07362142,,134.16027832,,,,
2019-06-01 04:07:25.169,,,,,,,0.0,-0.07361513,16.74422455,,,,,
2019-06-01 04:08:25.149,0.0,,,0.0,,,0.0,-0.07361513,,,,,,
2019-06-01 04:09:25.160,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:10:25.157,,,,,,,0.0,-0.07361513,16.52291679,,,,,
2019-06-01 04:11:25.176,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:12:25.194,0.0,,,0.0,,,0.0,-0.07361513,16.57384109,134.88269043,,142.56420898,166.18751526,160.82414246
2019-06-01 04:13:25.191,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:14:25.211,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:15:25.241,,,,,,,0.0,-0.07362142,,,,,165.2243042,
2019-06-01 04:16:25.298,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:17:25.278,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:18:25.276,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:19:25.290,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:20:25.292,,,,,,,0.0,-0.07361513,16.48444557,134.40107727,,,,
2019-06-01 04:21:25.338,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:22:25.329,0.0,,,0.0,,,0.0,-0.07361513,16.38736343,134.64187622,,142.37083435,165.94671631,160.87301636
2019-06-01 04:23:25.955,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:24:25.347,,,,,,,0.0,-0.07362142,,,,,,
2019-06-01 04:25:25.348,,,,,,,0.0,-0.07362772,,,,,,
2019-06-01 04:26:25.353,,,,,,,0.0,-0.07361513,16.15012741,,,142.31111145,,
2019-06-01 04:27:25.404,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:28:25.380,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 04:29:25.374,,,,,,,0.0,-0.07360883,,,,,165.94671631,
2019-06-01 04:30:25.416,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:31:25.427,,,,,,,0.0,-0.07360883,15.77816486,,,,,
2019-06-01 04:32:25.408,0.0,,,0.0,,,0.0,-0.07361513,15.6864624,135.12350464,,142.20797729,165.2243042,160.97076416
2019-06-01 04:33:25.415,,,,,,,0.0,-0.07360883,15.63872814,,,,,
2019-06-01 04:34:25.453,,,,,,,0.0,-0.07362142,,134.16027832,,,,
2019-06-01 04:35:25.463,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 04:36:25.453,0.0,,,0.0,,,0.0,-0.07361513,15.48929691,,,,,
2019-06-01 04:37:25.510,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:38:25.494,,,,,,,0.0,-0.07361513,15.38779926,,,,,
2019-06-01 04:39:25.465,,,,,,,0.0,-0.07361513,,,,,,
2019-06-01 04:40:25.501,,,,,,,0.0,-0.07361513,,,,142.19174194,,
2019-06-01 04:41:25.543,,,,,,,0.0,-0.07360883,,,,,,
2019-06-01 04:42:25.503,0.0,,,0.0,,,0.0,-0.07361513,15.33382511,134.88269043,,142.21299744,165.46510315,160.53088379
2019-06-01 04:43:25.610,,,,,,,0.0,-0.07360883,,,,,165.2243042,
2019-06-01 04:44:25.544,,,,,,,0.0,-0.07360883,15.21626663,,,,,
2019-06-01 04:45:25.549,,,,,,,0.0,-0.07361513,,,,,,160.57975769
2019-06-01 04:46:25.558,,,,,,,0.0,-0.07362142,,,,,,568.45458984
2019-06-01 04:47:25.571,,,,,,,0.0,-0.07361513,,,,,,570.80065918
2019-06-01 04:48:25.576,,,,,,,0.0,-0.07363401,,132.95622253,,,,
2019-06-01 04:49:25.600,,,,,,,0.0,-0.07362142,,,,,,
